sent_ID	concept	count_preds	count_refs	true_positives	false_positives	false_negatives	remark
497	nombre	1	1	1	0	0	RECOVERED
498	présent	1	0	0	1	0	EXTRANEOUS
498	Patients	1	1	1	0	0	RECOVERED
498	Vie	1	0	0	1	0	EXTRANEOUS
498	bien	1	1	1	0	0	RECOVERED
498	Perdus de vue	1	1	1	0	0	RECOVERED
498	Mort	1	0	0	1	0	EXTRANEOUS
499	rachitisme	1	1	1	0	0	RECOVERED
499	Diabète	1	1	1	0	0	RECOVERED
499	Puberté	1	1	1	0	0	RECOVERED
499	quatre	1	1	1	0	0	RECOVERED
501	fin	1	1	1	0	0	RECOVERED
502	Vedettes-matière	1	0	0	1	0	EXTRANEOUS
503	Diabète	1	1	1	0	0	RECOVERED
504	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
504	Capital social	1	1	1	0	0	RECOVERED
504	Caractéristiques familiales	1	1	1	0	0	RECOVERED
505	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
505	Caractéristiques familiales	2	2	2	0	0	RECOVERED
505	Économie	1	0	0	1	0	EXTRANEOUS
505	Social	1	0	0	1	0	EXTRANEOUS
505	Réseau	1	0	0	1	0	EXTRANEOUS
505	Enquêtes et questionnaires	1	1	1	0	0	RECOVERED
505	entre	1	1	1	0	0	RECOVERED
505	Programmes	1	1	1	0	0	RECOVERED
506	Facteurs socioéconomiques	1	1	1	0	0	RECOVERED
506	Capital social	2	2	2	0	0	RECOVERED
506	Caractéristiques familiales	1	1	1	0	0	RECOVERED
506	résoudre des problèmes	1	1	1	0	0	RECOVERED
506	plus	1	1	1	0	0	RECOVERED
506	C01CA30 - associations	1	1	1	0	0	RECOVERED
506	Bénévoles	1	1	1	0	0	RECOVERED
506	Cartes	1	1	1	0	0	RECOVERED
507	fragmentation	1	0	0	1	0	EXTRANEOUS
507	susceptible	1	1	1	0	0	RECOVERED
507	Désaccords et litiges	1	1	1	0	0	RECOVERED
508	Fibrillation auriculaire	1	1	1	0	0	RECOVERED
508	après	1	1	1	0	0	RECOVERED
508	chirurgie cardiaque	1	1	1	0	0	RECOVERED
508	Risque	1	1	1	0	0	RECOVERED
509	Association	1	1	1	0	0	RECOVERED
509	Cours	1	0	0	1	0	EXTRANEOUS
509	Post-cure	1	1	1	0	0	RECOVERED
509	court	1	1	1	0	0	RECOVERED
509	long	1	1	1	0	0	RECOVERED
510	PubMed	1	1	1	0	0	RECOVERED
510	central	2	2	2	0	0	RECOVERED
510	Période	1	1	1	0	0	RECOVERED
510	Base de données	1	0	0	1	0	EXTRANEOUS
511	inclus	1	1	1	0	0	RECOVERED
511	Patients	2	2	2	0	0	RECOVERED
511	Risque	1	1	1	0	0	RECOVERED
511	court	1	1	1	0	0	RECOVERED
511	long	1	1	1	0	0	RECOVERED
511	après	1	1	1	0	0	RECOVERED
511	chirurgie cardiaque	1	1	1	0	0	RECOVERED
513	Risque	2	2	2	0	0	RECOVERED
513	absolu	1	1	1	0	0	RECOVERED
513	Intervalles de confiance	1	1	1	0	0	RECOVERED
514	au total	1	1	1	0	0	RECOVERED
514	Patients	1	1	1	0	0	RECOVERED
515	associé à	1	0	0	1	0	EXTRANEOUS
515	Risque	1	1	1	0	0	RECOVERED
516	Risque	1	1	1	0	0	RECOVERED
517	Sensibilité et spécificité	1	1	1	0	0	RECOVERED
517	Accidents	1	0	0	1	0	EXTRANEOUS
518	après	1	1	1	0	0	RECOVERED
518	chirurgie cardiaque	1	1	1	0	0	RECOVERED
518	Risque	1	1	1	0	0	RECOVERED
518	court	1	1	1	0	0	RECOVERED
518	long	1	1	1	0	0	RECOVERED
519	long	2	2	2	0	0	RECOVERED
519	faible	1	1	1	0	0	RECOVERED
519	Patients	1	1	1	0	0	RECOVERED
519	Traitement anticoagulant	1	0	0	1	0	EXTRANEOUS
519	oral	1	0	0	1	0	EXTRANEOUS
520	Directives de santé publique	1	0	0	1	0	EXTRANEOUS
520	prise en charge	1	1	1	0	0	RECOVERED
520	Polyneuropathies	1	0	0	1	0	EXTRANEOUS
520	Amylose	1	0	0	1	0	EXTRANEOUS
521	héréditaire	1	0	0	1	0	EXTRANEOUS
521	Négociation	1	0	0	1	0	EXTRANEOUS
521	Maladie	1	1	1	0	0	RECOVERED
521	Gènes	1	1	1	0	0	RECOVERED
521	dysfonction	1	0	0	1	0	EXTRANEOUS
522	Fibrillation	1	0	0	1	0	EXTRANEOUS
522	dépôt	1	1	1	0	0	RECOVERED
522	plusieurs	1	1	1	0	0	RECOVERED
522	souvent	1	1	1	0	0	RECOVERED
522	système nerveux périphérique	1	1	1	0	0	RECOVERED
522	cœur	1	1	1	0	0	RECOVERED
523	Manifestations neurologiques	1	0	0	1	0	EXTRANEOUS
523	polyneuropathie	1	2	1	0	1	RECOVERED
523	Neuropathie	1	1	1	0	0	RECOVERED
523	syndrome du canal carpien	1	1	1	0	0	RECOVERED
524	Patients	1	1	1	0	0	RECOVERED
524	Syndrome de perfusion du propofol	1	0	0	1	0	EXTRANEOUS
524	diagnostic différentiel	1	1	1	0	0	RECOVERED
525	récemment	1	0	0	1	0	EXTRANEOUS
525	Santé	1	1	1	0	0	RECOVERED
525	Canada	1	1	1	0	0	RECOVERED
526	Diagnostic précoce	1	0	0	1	0	EXTRANEOUS
526	Temps	1	1	1	0	0	RECOVERED
526	modificateurs	1	0	0	1	0	EXTRANEOUS
526	Maladie	1	0	0	1	0	EXTRANEOUS
526	Qualité de vie	1	1	1	0	0	RECOVERED
526	Survie	1	1	1	0	0	RECOVERED
527	ligne	1	1	1	0	0	RECOVERED
527	Sensibilisation	1	0	0	1	0	EXTRANEOUS
527	prothétique	1	0	0	1	0	EXTRANEOUS
527	Directives de santé publique	1	1	1	0	0	RECOVERED
527	Diagnostic	1	1	1	0	0	RECOVERED
527	Organisation et administration	1	1	1	0	0	RECOVERED
527	Canada	1	1	1	0	0	RECOVERED
529	Tests épicutanés	1	1	1	0	0	RECOVERED
529	régimes	1	1	1	0	0	RECOVERED
529	Patients	1	1	1	0	0	RECOVERED
529	Humains	1	1	1	0	0	RECOVERED
529	Aliments	1	0	0	1	0	EXTRANEOUS
530	Chiens	1	1	1	0	0	RECOVERED
531	Objectifs	1	1	1	0	0	RECOVERED
532	combinaison	1	1	1	0	0	RECOVERED
532	Chiens	1	1	1	0	0	RECOVERED
533	Méthodes	1	1	1	0	0	RECOVERED
534	Chiens	1	1	1	0	0	RECOVERED
534	prurit	1	1	1	0	0	RECOVERED
534	chronique	1	1	1	0	0	RECOVERED
534	saisonnier	1	1	1	0	0	RECOVERED
535	Chiens	1	1	1	0	0	RECOVERED
535	base	1	1	1	0	0	RECOVERED
536	Chiens	1	1	1	0	0	RECOVERED
536	Hôpitaux privés à but lucratif	1	1	1	0	0	RECOVERED
536	aliment	1	1	1	0	0	RECOVERED
537	six	1	1	1	0	0	RECOVERED
537	Chiens	1	1	1	0	0	RECOVERED
537	aliment	1	1	1	0	0	RECOVERED
538	prurit	1	1	1	0	0	RECOVERED
538	gravité	1	1	1	0	0	RECOVERED
538	Eczéma atopique	1	1	1	0	0	RECOVERED
538	Canine	1	1	1	0	0	RECOVERED
539	Sensibilité et spécificité	2	2	2	0	0	RECOVERED
541	Chiens	2	2	2	0	0	RECOVERED
541	après	1	1	1	0	0	RECOVERED
542	entre	1	1	1	0	0	RECOVERED
543	combinaison	1	1	1	0	0	RECOVERED
544	clinique	1	1	1	0	0	RECOVERED
545	combinaison	1	1	1	0	0	RECOVERED
545	atteint	1	1	1	0	0	RECOVERED
546	Diagnostic	1	1	1	0	0	RECOVERED
546	Chiens	1	1	1	0	0	RECOVERED
546	Sélection	1	1	1	0	0	RECOVERED
547	Neuroimagerie	1	1	1	0	0	RECOVERED
547	Politique (principe)	1	0	0	1	0	EXTRANEOUS
547	provenant de	1	1	1	0	0	RECOVERED
548	fréquemment	1	1	1	0	0	RECOVERED
549	régression	1	1	1	0	0	RECOVERED
549	C01CA30 - associations	1	0	0	1	0	EXTRANEOUS
549	entre	1	1	1	0	0	RECOVERED
549	Modèles linéaires	1	1	1	0	0	RECOVERED
550	régression	1	1	1	0	0	RECOVERED
550	Politique (principe)	1	0	0	1	0	EXTRANEOUS
551	plus	1	0	0	1	0	EXTRANEOUS
551	Modèles linéaires	1	0	0	1	0	EXTRANEOUS
552	Travail	1	0	0	1	0	EXTRANEOUS
553	Jurisprudence	1	1	1	0	0	RECOVERED
554	Simulation	1	1	1	0	0	RECOVERED
554	Hôpitaux privés à but lucratif	1	1	1	0	0	RECOVERED
554	Personnes	1	1	1	0	0	RECOVERED
554	VIH	2	1	1	1	0	RECOVERED
556	Physique	1	1	1	0	0	RECOVERED
556	le temps	1	0	0	1	0	EXTRANEOUS
556	Sédentaire	1	0	0	1	0	EXTRANEOUS
556	écran	1	1	1	0	0	RECOVERED
556	Régime alimentaire sain	1	0	0	1	0	EXTRANEOUS
556	Adolescent	1	0	0	1	0	EXTRANEOUS
557	Physique	1	1	1	0	0	RECOVERED
557	Temps	1	0	0	1	0	EXTRANEOUS
557	Sédentaire	1	0	0	1	0	EXTRANEOUS
557	écran	1	0	0	1	0	EXTRANEOUS
557	Consommation alimentaire	1	0	0	1	0	EXTRANEOUS
558	plus	2	0	0	2	0	EXTRANEOUS
558	Groupes de population	1	0	0	1	0	EXTRANEOUS
558	Approvisionnement en nourriture	1	0	0	1	0	EXTRANEOUS
559	renforcement	1	0	0	1	0	EXTRANEOUS
559	Santé publique	1	0	0	1	0	EXTRANEOUS
560	fin	1	0	0	1	0	EXTRANEOUS
560	Organisation et administration	1	0	0	1	0	EXTRANEOUS
560	Indicateurs et réactifs	1	0	0	1	0	EXTRANEOUS
560	Facteurs socioéconomiques	1	0	0	1	0	EXTRANEOUS
561	entre	1	1	1	0	0	RECOVERED
561	Pulmonaria	2	0	0	2	0	EXTRANEOUS
561	Pression	1	0	0	1	0	EXTRANEOUS
562	Pression	1	1	1	0	0	RECOVERED
562	ventriculaire	1	0	0	1	0	EXTRANEOUS
562	gauche	1	0	0	1	0	EXTRANEOUS
564	Comportement de choix	1	1	1	0	0	RECOVERED
564	classification	1	1	1	0	0	RECOVERED
564	Mortalité	1	1	1	0	0	RECOVERED
564	Patients	1	1	1	0	0	RECOVERED
564	sténose aortique	1	1	1	0	0	RECOVERED
564	sévère	1	0	0	1	0	EXTRANEOUS
565	Patients	1	1	1	0	0	RECOVERED
565	sévère	1	0	0	1	0	EXTRANEOUS
566	Pression artérielle pulmonaire moyenne	1	1	1	0	0	RECOVERED
566	contre	1	0	0	1	0	EXTRANEOUS
567	Mortalité	1	1	1	0	0	RECOVERED
567	après	2	2	2	0	0	RECOVERED
567	Post-cure	1	1	1	0	0	RECOVERED
567	médian	1	1	1	0	0	RECOVERED
567	Remplacement valvulaire aortique	1	1	1	0	0	RECOVERED
568	inférieur	1	0	0	1	0	EXTRANEOUS
569	Patients	4	5	4	0	1	RECOVERED
569	classification	1	1	1	0	0	RECOVERED
569	isolé	1	0	0	1	0	EXTRANEOUS
569	Prairie	1	0	0	1	0	EXTRANEOUS
569	combiné	1	0	0	1	0	EXTRANEOUS
570	Patients	1	1	1	0	0	RECOVERED
571	Patients	1	2	1	0	1	RECOVERED
571	Mortalité	1	1	1	0	0	RECOVERED
571	plus	1	1	1	0	0	RECOVERED
571	Confiance	1	1	1	0	0	RECOVERED
572	plus	2	1	1	1	0	RECOVERED
572	élevé	1	0	0	1	0	EXTRANEOUS
572	associé à	1	0	0	1	0	EXTRANEOUS
572	Mortalité	1	1	1	0	0	RECOVERED
572	Confiance	1	1	1	0	0	RECOVERED
573	classification	1	1	1	0	0	RECOVERED
573	Souffrant	1	0	0	1	0	EXTRANEOUS
573	sévère	1	0	0	1	0	EXTRANEOUS
574	Patients	1	1	1	0	0	RECOVERED
574	Mortalité	1	1	1	0	0	RECOVERED
574	plus	1	1	1	0	0	RECOVERED
574	après	1	1	1	0	0	RECOVERED
574	Remplacement valvulaire aortique	1	1	1	0	0	RECOVERED
575	Mortalité	1	1	1	0	0	RECOVERED
576	Fatigue	1	0	0	1	0	EXTRANEOUS
576	Athlètes	1	1	1	0	0	RECOVERED
576	Santé	1	0	0	1	0	EXTRANEOUS
577	Revue systématique	1	1	1	0	0	RECOVERED
578	PubMed	1	1	1	0	0	RECOVERED
578	Medline	1	1	1	0	0	RECOVERED
578	Sports	1	1	1	0	0	RECOVERED
579	Fatigue	1	0	0	1	0	EXTRANEOUS
580	faible risque de	1	1	1	0	0	RECOVERED
581	faible risque de	1	1	1	0	0	RECOVERED
581	sept	1	0	0	1	0	EXTRANEOUS
581	huit	1	0	0	1	0	EXTRANEOUS
581	Athlètes	1	0	0	1	0	EXTRANEOUS
582	Population	1	0	0	1	0	EXTRANEOUS
582	cinq	1	1	1	0	0	RECOVERED
582	après	1	1	1	0	0	RECOVERED
584	Population	1	0	0	1	0	EXTRANEOUS
584	trois	1	1	1	0	0	RECOVERED
584	Fatigue	1	0	0	1	0	EXTRANEOUS
584	équilibre	1	1	1	0	0	RECOVERED
584	cinq	1	1	1	0	0	RECOVERED
584	effet	1	0	0	1	0	EXTRANEOUS
585	Fatigue	1	0	0	1	0	EXTRANEOUS
586	Athlètes	1	1	1	0	0	RECOVERED
586	Fatigue	1	1	1	0	0	RECOVERED
586	équilibre	1	1	1	0	0	RECOVERED
587	contre	1	1	1	0	0	RECOVERED
587	Athlètes	1	1	1	0	0	RECOVERED
587	Fatigue	1	1	1	0	0	RECOVERED
587	effet	1	1	1	0	0	RECOVERED
587	affecté	1	0	0	1	0	EXTRANEOUS
0	nouveau	0	1	0	0	1	MISSED
1	risque de	0	1	0	0	1	MISSED
1	plus	0	1	0	0	1	MISSED
1	élevé	0	1	0	0	1	MISSED
3	Personnel de recherche	0	1	0	0	1	MISSED
3	Classification	0	1	0	0	1	MISSED
4	Personnel de recherche	0	1	0	0	1	MISSED
4	Vedettes-matière	0	1	0	0	1	MISSED
4	Précis	0	1	0	0	1	MISSED
5	admissibilité	0	1	0	0	1	MISSED
6	Thérapeutique	0	1	0	0	1	MISSED
6	durée	0	1	0	0	1	MISSED
7	stratifié	0	1	0	0	1	MISSED
7	après	0	2	0	0	2	MISSED
7	Thérapeutique	0	1	0	0	1	MISSED
8	Personnel de recherche	0	1	0	0	1	MISSED
9	nombre	0	1	0	0	1	MISSED
10	après	0	4	0	0	4	MISSED
10	excision	0	4	0	0	4	MISSED
10	thérapie	0	1	0	0	1	MISSED
10	radiothérapie	0	1	0	0	1	MISSED
13	excision	0	1	0	0	1	MISSED
13	faible	0	1	0	0	1	MISSED
15	Objectifs	0	1	0	0	1	MISSED
16	effet	0	1	0	0	1	MISSED
16	Boissons alcooliques	0	1	0	0	1	MISSED
16	connaissance	0	1	0	0	1	MISSED
16	Boissons	0	1	0	0	1	MISSED
18	alcool	0	1	0	0	1	MISSED
19	Groupes de population	0	1	0	0	1	MISSED
19	premier	0	1	0	0	1	MISSED
19	groupe	0	3	0	0	3	MISSED
20	Probabilité	0	1	0	0	1	MISSED
20	connaissance	0	1	0	0	1	MISSED
20	Comportement de choix	0	1	0	0	1	MISSED
20	Boissons	0	1	0	0	1	MISSED
21	Modèles linéaires	0	1	0	0	1	MISSED
21	Organisation et administration	0	2	0	0	2	MISSED
23	groupe	0	2	0	0	2	MISSED
24	groupe	0	2	0	0	2	MISSED
24	nombre	0	1	0	0	1	MISSED
24	Boissons	0	1	0	0	1	MISSED
25	aucune	0	1	0	0	1	MISSED
25	entre les deux	0	1	0	0	1	MISSED
25	Groupes de population	0	1	0	0	1	MISSED
25	nombre	0	2	0	0	2	MISSED
28	Incidence	0	1	0	0	1	MISSED
28	Boissons alcooliques	0	1	0	0	1	MISSED
31	pyodermite	0	1	0	0	1	MISSED
31	staphylococcique	0	1	0	0	1	MISSED
33	premièrement	0	1	0	0	1	MISSED
33	Rendement	0	1	0	0	1	MISSED
33	composé d'ammonium	0	1	0	0	1	MISSED
34	deuxièmement	0	1	0	0	1	MISSED
36	Numismatique	0	1	0	0	1	MISSED
36	Rendement	0	1	0	0	1	MISSED
36	base	0	1	0	0	1	MISSED
38	Numismatique	0	1	0	0	1	MISSED
43	isolé	0	1	0	0	1	MISSED
47	nombre	0	1	0	0	1	MISSED
48	systémique	0	1	0	0	1	MISSED
49	Épuisement professionnel	0	1	0	0	1	MISSED
50	Programmes	0	1	0	0	1	MISSED
50	bien	0	1	0	0	1	MISSED
51	Programmes	0	1	0	0	1	MISSED
51	étudiant	0	1	0	0	1	MISSED
51	environnement	0	1	0	0	1	MISSED
51	Apprentissage	0	1	0	0	1	MISSED
52	bien	0	1	0	0	1	MISSED
52	entre	0	2	0	0	2	MISSED
53	Programmes	0	2	0	0	2	MISSED
53	bien	0	1	0	0	1	MISSED
54	systémique	0	1	0	0	1	MISSED
54	Aptitude	0	1	0	0	1	MISSED
54	Vers	0	1	0	0	1	MISSED
55	souplesse	0	1	0	0	1	MISSED
55	Réadaptation	0	1	0	0	1	MISSED
55	divers	0	1	0	0	1	MISSED
55	consultation	0	1	0	0	1	MISSED
56	environnement	0	1	0	0	1	MISSED
59	associé à	0	1	0	0	1	MISSED
60	Probabilité	0	1	0	0	1	MISSED
60	Diffusion	0	1	0	0	1	MISSED
61	Vide	0	1	0	0	1	MISSED
62	Travail	0	1	0	0	1	MISSED
63	moustique domestique	0	1	0	0	1	MISSED
63	Risque	0	1	0	0	1	MISSED
65	Zones humides	0	1	0	0	1	MISSED
65	Risque	0	1	0	0	1	MISSED
66	virus dengue	0	1	0	0	1	MISSED
67	présence de	0	1	0	0	1	MISSED
68	mieux	0	1	0	0	1	MISSED
68	Écologie	0	1	0	0	1	MISSED
68	comportement	0	1	0	0	1	MISSED
68	plus	0	1	0	0	1	MISSED
69	Maladie	0	1	0	0	1	MISSED
70	entre	0	1	0	0	1	MISSED
70	Patients	0	1	0	0	1	MISSED
70	hôpital	0	1	0	0	1	MISSED
71	Alberta	0	1	0	0	1	MISSED
72	sondage	0	1	0	0	1	MISSED
72	Hospitalisation	0	1	0	0	1	MISSED
72	six	0	1	0	0	1	MISSED
73	quatre	0	1	0	0	1	MISSED
75	plus	0	1	0	0	1	MISSED
75	après	0	1	0	0	1	MISSED
77	sondage	0	1	0	0	1	MISSED
77	plus	0	2	0	0	2	MISSED
77	faible	0	1	0	0	1	MISSED
78	Sélection	0	1	0	0	1	MISSED
78	plus	0	1	0	0	1	MISSED
79	aucune	0	1	0	0	1	MISSED
80	Canada	0	1	0	0	1	MISSED
81	entre	0	1	0	0	1	MISSED
82	entre	0	1	0	0	1	MISSED
84	Organisation et administration	0	1	0	0	1	MISSED
84	Résistance microbienne aux médicaments	0	2	0	0	2	MISSED
84	Anti-infectieux	0	1	0	0	1	MISSED
84	Une seule santé	0	1	0	0	1	MISSED
84	Politique	0	1	0	0	1	MISSED
85	Vers	0	1	0	0	1	MISSED
85	Accomplissement	0	1	0	0	1	MISSED
85	Canada	0	1	0	0	1	MISSED
86	Méthodes	0	1	0	0	1	MISSED
87	base	0	2	0	0	2	MISSED
87	environnement	0	1	0	0	1	MISSED
87	Consultants	0	1	0	0	1	MISSED
87	centre	0	1	0	0	1	MISSED
87	Maladies transmissibles	0	1	0	0	1	MISSED
87	Vétérinaires	0	1	0	0	1	MISSED
87	identifié	0	1	0	0	1	MISSED
87	huit	0	1	0	0	1	MISSED
87	Organisation et administration	0	1	0	0	1	MISSED
89	Organisation et administration	0	1	0	0	1	MISSED
89	complet	0	1	0	0	1	MISSED
89	plus	0	1	0	0	1	MISSED
89	bas	0	1	0	0	1	MISSED
89	adoption	0	1	0	0	1	MISSED
89	Programmes	0	1	0	0	1	MISSED
90	Éléments	0	1	0	0	1	MISSED
90	Infection croisée	0	1	0	0	1	MISSED
91	Une seule santé	0	1	0	0	1	MISSED
91	complet	0	1	0	0	1	MISSED
93	trois	0	1	0	0	1	MISSED
93	Programmes	0	1	0	0	1	MISSED
93	Organisation et administration	0	1	0	0	1	MISSED
93	complet	0	1	0	0	1	MISSED
93	actuel	0	1	0	0	1	MISSED
94	Leadership	0	1	0	0	1	MISSED
96	Ordonnances	0	1	0	0	1	MISSED
96	N02A - opioïdes	0	2	0	0	2	MISSED
96	Risque	0	1	0	0	1	MISSED
96	abus	0	1	0	0	1	MISSED
96	Dépendance	0	1	0	0	1	MISSED
96	surdose	0	1	0	0	1	MISSED
97	prescription	0	2	0	0	2	MISSED
97	N02 - analgésiques	0	1	0	0	1	MISSED
97	N02A - opioïdes	0	2	0	0	2	MISSED
97	Patients	0	1	0	0	1	MISSED
99	identifié	0	1	0	0	1	MISSED
99	Patients	0	1	0	0	1	MISSED
99	hôpital	0	1	0	0	1	MISSED
99	N02 - analgésiques	0	1	0	0	1	MISSED
99	N02A - opioïdes	0	1	0	0	1	MISSED
99	Hôpitaux pédiatriques	0	1	0	0	1	MISSED
99	Soins de santé tertiaires	0	1	0	0	1	MISSED
99	entre	0	1	0	0	1	MISSED
100	principal	0	1	0	0	1	MISSED
100	durée	0	1	0	0	1	MISSED
100	nombre	0	1	0	0	1	MISSED
101	Association	0	1	0	0	1	MISSED
101	entre	0	1	0	0	1	MISSED
101	Patients	0	1	0	0	1	MISSED
101	N02A - opioïdes	0	1	0	0	1	MISSED
101	cinq	0	1	0	0	1	MISSED
103	Cours	0	1	0	0	1	MISSED
103	Période	0	1	0	0	1	MISSED
103	Patients	0	1	0	0	1	MISSED
103	total	0	1	0	0	1	MISSED
103	Ordonnances	0	1	0	0	1	MISSED
103	N02A - opioïdes	0	1	0	0	1	MISSED
104	durée	0	1	0	0	1	MISSED
104	prescription	0	1	0	0	1	MISSED
104	N02A - opioïdes	0	1	0	0	1	MISSED
104	hôpital	0	1	0	0	1	MISSED
105	dix	0	1	0	0	1	MISSED
105	sept	0	1	0	0	1	MISSED
105	Ordonnances	0	1	0	0	1	MISSED
105	N02A - opioïdes	0	1	0	0	1	MISSED
105	cinq	0	1	0	0	1	MISSED
106	hôpital	0	1	0	0	1	MISSED
106	quatre	0	1	0	0	1	MISSED
106	prescription	0	2	0	0	2	MISSED
106	N02AA05 - oxycodone	0	1	0	0	1	MISSED
106	Hôpitaux privés à but lucratif	0	1	0	0	1	MISSED
106	Orthopédie	0	1	0	0	1	MISSED
106	N02A - opioïdes	0	1	0	0	1	MISSED
108	N02A - opioïdes	0	1	0	0	1	MISSED
108	cinq	0	1	0	0	1	MISSED
108	Directives	0	1	0	0	1	MISSED
109	durée	0	1	0	0	1	MISSED
111	activité	0	1	0	0	1	MISSED
113	déplacement	0	1	0	0	1	MISSED
114	activité	0	1	0	0	1	MISSED
115	activité	0	1	0	0	1	MISSED
115	Physique	0	1	0	0	1	MISSED
116	assis	0	1	0	0	1	MISSED
117	Exercice physique	0	1	0	0	1	MISSED
118	habituel	0	1	0	0	1	MISSED
118	Anémie	0	1	0	0	1	MISSED
118	Dialyse rénale	0	1	0	0	1	MISSED
118	Entretien	0	1	0	0	1	MISSED
118	Organisation et administration	0	1	0	0	1	MISSED
118	Administration par voie intraveineuse	0	1	0	0	1	MISSED
118	érythropoïétine	0	1	0	0	1	MISSED
121	majeur	0	1	0	0	1	MISSED
121	Dialyse rénale	0	1	0	0	1	MISSED
121	Organisation et administration	0	1	0	0	1	MISSED
123	Organisation et administration	0	1	0	0	1	MISSED
123	Dialyse rénale	0	1	0	0	1	MISSED
124	régional	0	1	0	0	1	MISSED
125	Dialyse rénale	0	2	0	0	2	MISSED
125	Environnement	0	1	0	0	1	MISSED
125	entre	0	1	0	0	1	MISSED
129	érythropoïétine	0	1	0	0	1	MISSED
129	Dialyse rénale	0	1	0	0	1	MISSED
131	divers	0	1	0	0	1	MISSED
132	Dialyse rénale	0	1	0	0	1	MISSED
133	inclus	0	1	0	0	1	MISSED
133	Fer	0	1	0	0	1	MISSED
133	Dialyse rénale	0	1	0	0	1	MISSED
140	Essai clinique	0	1	0	0	1	MISSED
142	majeur	0	1	0	0	1	MISSED
142	Dialyse rénale	0	1	0	0	1	MISSED
142	régional	0	1	0	0	1	MISSED
143	Organisation et administration	0	1	0	0	1	MISSED
143	B03XA01 - érythropoïétine	0	1	0	0	1	MISSED
144	Éthique de la recherche	0	1	0	0	1	MISSED
145	Comités d'éthique de la recherche	0	1	0	0	1	MISSED
145	Temps	0	1	0	0	1	MISSED
146	cER	0	1	0	0	1	MISSED
146	adapté	0	1	0	0	1	MISSED
147	cER	0	1	0	0	1	MISSED
147	nouveau	0	1	0	0	1	MISSED
147	accéléré	0	1	0	0	1	MISSED
150	accéléré	0	1	0	0	1	MISSED
152	Apprentissage	0	1	0	0	1	MISSED
153	accéléré	0	1	0	0	1	MISSED
153	cER	0	1	0	0	1	MISSED
153	précédent	0	1	0	0	1	MISSED
155	Frustration	0	1	0	0	1	MISSED
156	accéléré	0	1	0	0	1	MISSED
156	d'urgence	0	1	0	0	1	MISSED
157	Réadaptation	0	1	0	0	1	MISSED
157	Évaluation éthique	0	1	0	0	1	MISSED
157	d'urgence	0	1	0	0	1	MISSED
158	Objectifs	0	1	0	0	1	MISSED
159	Hôpitaux privés à but lucratif	0	1	0	0	1	MISSED
159	Diabète de type 2	0	1	0	0	1	MISSED
159	régime	0	1	0	0	1	MISSED
160	régime	0	2	0	0	2	MISSED
160	Groupes de population	0	2	0	0	2	MISSED
160	Gestion des équipements et fournitures hospitaliers	0	1	0	0	1	MISSED
160	sécurité alimentaire	0	1	0	0	1	MISSED
162	Cartes	0	1	0	0	1	MISSED
162	transversal	0	1	0	0	1	MISSED
162	répété	0	1	0	0	1	MISSED
162	Enquêtes de santé	0	1	0	0	1	MISSED
162	nutrition	0	1	0	0	1	MISSED
163	Enquêtes et questionnaires	0	1	0	0	1	MISSED
163	Population	0	1	0	0	1	MISSED
164	Régime alimentaire sain	0	1	0	0	1	MISSED
164	durant	0	1	0	0	1	MISSED
165	après	0	1	0	0	1	MISSED
165	linéaire	0	1	0	0	1	MISSED
165	généralisé	0	1	0	0	1	MISSED
165	entre	0	1	0	0	1	MISSED
165	Groupes de population	0	1	0	0	1	MISSED
165	Temps	0	1	0	0	1	MISSED
165	sécurité alimentaire	0	1	0	0	1	MISSED
165	Caractéristiques familiales	0	1	0	0	1	MISSED
167	Hommes	0	1	0	0	1	MISSED
167	Femmes	0	1	0	0	1	MISSED
167	Groupes de population	0	1	0	0	1	MISSED
167	Population	0	1	0	0	1	MISSED
168	régime	0	1	0	0	1	MISSED
168	sécurité alimentaire	0	1	0	0	1	MISSED
169	Aliments	0	1	0	0	1	MISSED
171	Régime alimentaire	0	1	0	0	1	MISSED
171	entre	0	1	0	0	1	MISSED
171	Groupes de population	0	2	0	0	2	MISSED
172	bien	0	1	0	0	1	MISSED
172	Approvisionnement en nourriture	0	1	0	0	1	MISSED
172	Caractéristiques familiales	0	1	0	0	1	MISSED
172	régime	0	1	0	0	1	MISSED
172	suffisant	0	1	0	0	1	MISSED
173	Approvisionnement en nourriture	0	1	0	0	1	MISSED
173	Classe sociale	0	1	0	0	1	MISSED
173	régime	0	1	0	0	1	MISSED
174	inefficacité	0	2	0	0	2	MISSED
174	après	0	1	0	0	1	MISSED
174	Biopsie de la prostate	0	1	0	0	1	MISSED
176	Incidence	0	1	0	0	1	MISSED
176	biopsie transrectale de la prostate	0	1	0	0	1	MISSED
177	biopsie transrectale de la prostate	0	1	0	0	1	MISSED
178	drogues	0	1	0	0	1	MISSED
180	Intervention	0	1	0	0	1	MISSED
181	de la prostate	0	1	0	0	1	MISSED
182	biopsie	0	1	0	0	1	MISSED
182	Hémorragie	0	1	0	0	1	MISSED
183	Logiciel	0	1	0	0	1	MISSED
184	insuffisance	0	1	0	0	1	MISSED
184	entre	0	1	0	0	1	MISSED
186	hématurie	0	1	0	0	1	MISSED
186	plus	0	1	0	0	1	MISSED
